Specimen_no,Curve_no,Thickness_mm,Width_mm,Extension_mm,Force_N
30.0,1.0,1.0,1.0,0.499,925.0
30.0,1.0,1.0,1.0,0.5,928.0
30.0,1.0,1.0,1.0,0.501,930.0
30.0,1.0,1.0,1.0,0.503,933.0
30.0,1.0,1.0,1.0,0.504,935.0
30.0,1.0,1.0,1.0,0.505,938.0
30.0,1.0,1.0,1.0,0.506,940.0
30.0,1.0,1.0,1.0,0.508,943.0
30.0,1.0,1.0,1.0,0.509,945.0
30.0,1.0,1.0,1.0,0.51,948.0
30.0,1.0,1.0,1.0,0.511,950.0
30.0,1.0,1.0,1.0,0.513,955.0
30.0,1.0,1.0,1.0,0.514,958.0
30.0,1.0,1.0,1.0,0.515,960.0
30.0,1.0,1.0,1.0,0.516,963.0
30.0,1.0,1.0,1.0,0.518,965.0
30.0,1.0,1.0,1.0,0.519,970.0
30.0,1.0,1.0,1.0,0.52,973.0
30.0,1.0,1.0,1.0,0.521,975.0
30.0,1.0,1.0,1.0,0.523,978.0
30.0,1.0,1.0,1.0,0.524,980.0
30.0,1.0,1.0,1.0,0.525,983.0
30.0,1.0,1.0,1.0,0.526,985.0
30.0,1.0,1.0,1.0,0.528,988.0
30.0,1.0,1.0,1.0,0.529,990.0
30.0,1.0,1.0,1.0,0.53,993.0
30.0,1.0,1.0,1.0,0.531,995.0
30.0,1.0,1.0,1.0,0.533,998.0
30.0,1.0,1.0,1.0,0.534,1000.0
30.0,1.0,1.0,1.0,0.535,1005.0
30.0,1.0,1.0,1.0,0.536,1008.0
30.0,1.0,1.0,1.0,0.538,1010.0
30.0,1.0,1.0,1.0,0.539,1013.0
30.0,1.0,1.0,1.0,0.54,1015.0
30.0,1.0,1.0,1.0,0.541,1018.0
30.0,1.0,1.0,1.0,0.543,1020.0
30.0,1.0,1.0,1.0,0.544,1023.0
30.0,1.0,1.0,1.0,0.545,1025.0
30.0,1.0,1.0,1.0,0.546,1028.0
30.0,1.0,1.0,1.0,0.548,1030.0
30.0,1.0,1.0,1.0,0.549,1033.0
30.0,1.0,1.0,1.0,0.55,1035.0
30.0,1.0,1.0,1.0,0.551,1038.0
30.0,1.0,1.0,1.0,0.553,1040.0
30.0,1.0,1.0,1.0,0.554,1045.0
30.0,1.0,1.0,1.0,0.555,1048.0
30.0,1.0,1.0,1.0,0.556,1050.0
30.0,1.0,1.0,1.0,0.558,1055.0
30.0,1.0,1.0,1.0,0.559,1058.0
30.0,1.0,1.0,1.0,0.56,1060.0
30.0,1.0,1.0,1.0,0.561,1063.0
30.0,1.0,1.0,1.0,0.563,1065.0
30.0,1.0,1.0,1.0,0.564,1068.0
30.0,1.0,1.0,1.0,0.565,1070.0
30.0,1.0,1.0,1.0,0.566,1073.0
30.0,1.0,1.0,1.0,0.568,1075.0
30.0,1.0,1.0,1.0,0.569,1078.0
30.0,1.0,1.0,1.0,0.57,1080.0
30.0,1.0,1.0,1.0,0.571,1083.0
30.0,1.0,1.0,1.0,0.573,1088.0
30.0,1.0,1.0,1.0,0.574,1090.0
30.0,1.0,1.0,1.0,0.575,1095.0
30.0,1.0,1.0,1.0,0.576,1098.0
30.0,1.0,1.0,1.0,0.578,1100.0
30.0,1.0,1.0,1.0,0.579,1105.0
30.0,1.0,1.0,1.0,0.58,1108.0
30.0,1.0,1.0,1.0,0.581,1110.0
30.0,1.0,1.0,1.0,0.583,1113.0
30.0,1.0,1.0,1.0,0.584,1115.0
30.0,1.0,1.0,1.0,0.585,1118.0
30.0,1.0,1.0,1.0,0.586,1120.0
30.0,1.0,1.0,1.0,0.588,1123.0
30.0,1.0,1.0,1.0,0.589,1125.0
30.0,1.0,1.0,1.0,0.59,1128.0
30.0,1.0,1.0,1.0,0.591,1130.0
30.0,1.0,1.0,1.0,0.593,1135.0
30.0,1.0,1.0,1.0,0.594,1138.0
30.0,1.0,1.0,1.0,0.595,1140.0
30.0,1.0,1.0,1.0,0.596,1143.0
30.0,1.0,1.0,1.0,0.598,1145.0
30.0,1.0,1.0,1.0,0.599,1150.0
30.0,1.0,1.0,1.0,0.6,1153.0
30.0,1.0,1.0,1.0,0.601,1155.0
30.0,1.0,1.0,1.0,0.603,1158.0
30.0,1.0,1.0,1.0,0.604,1160.0
30.0,1.0,1.0,1.0,0.605,1163.0
30.0,1.0,1.0,1.0,0.606,1165.0
30.0,1.0,1.0,1.0,0.608,1168.0
30.0,1.0,1.0,1.0,0.609,1170.0
30.0,1.0,1.0,1.0,0.61,1173.0
30.0,1.0,1.0,1.0,0.611,1175.0
30.0,1.0,1.0,1.0,0.613,1180.0
30.0,1.0,1.0,1.0,0.614,1183.0
30.0,1.0,1.0,1.0,0.615,1185.0
30.0,1.0,1.0,1.0,0.616,1190.0
30.0,1.0,1.0,1.0,0.618,1193.0
30.0,1.0,1.0,1.0,0.619,1198.0
30.0,1.0,1.0,1.0,0.62,1200.0
30.0,1.0,1.0,1.0,0.621,1203.0
30.0,1.0,1.0,1.0,0.623,1205.0
30.0,1.0,1.0,1.0,0.624,1208.0
30.0,1.0,1.0,1.0,0.625,1210.0
30.0,1.0,1.0,1.0,0.626,1213.0
30.0,1.0,1.0,1.0,0.628,1215.0
30.0,1.0,1.0,1.0,0.629,1218.0
30.0,1.0,1.0,1.0,0.63,1220.0
30.0,1.0,1.0,1.0,0.631,1223.0
30.0,1.0,1.0,1.0,0.633,1228.0
30.0,1.0,1.0,1.0,0.634,1230.0
30.0,1.0,1.0,1.0,0.635,1235.0
30.0,1.0,1.0,1.0,0.636,1238.0
30.0,1.0,1.0,1.0,0.638,1240.0
30.0,1.0,1.0,1.0,0.639,1245.0
30.0,1.0,1.0,1.0,0.64,1248.0
30.0,1.0,1.0,1.0,0.641,1250.0
30.0,1.0,1.0,1.0,0.643,1253.0
30.0,1.0,1.0,1.0,0.644,1255.0
30.0,1.0,1.0,1.0,0.645,1258.0
30.0,1.0,1.0,1.0,0.646,1260.0
30.0,1.0,1.0,1.0,0.648,1263.0
30.0,1.0,1.0,1.0,0.649,1265.0
30.0,1.0,1.0,1.0,0.65,1268.0
30.0,1.0,1.0,1.0,0.651,1270.0
30.0,1.0,1.0,1.0,0.653,1275.0
30.0,1.0,1.0,1.0,0.654,1278.0
30.0,1.0,1.0,1.0,0.655,1280.0
30.0,1.0,1.0,1.0,0.656,1285.0
30.0,1.0,1.0,1.0,0.658,1288.0
30.0,1.0,1.0,1.0,0.659,1293.0
30.0,1.0,1.0,1.0,0.66,1295.0
30.0,1.0,1.0,1.0,0.661,1298.0
30.0,1.0,1.0,1.0,0.663,1300.0
30.0,1.0,1.0,1.0,0.664,1303.0
30.0,1.0,1.0,1.0,0.665,1305.0
30.0,1.0,1.0,1.0,0.666,1308.0
30.0,1.0,1.0,1.0,0.668,1310.0
30.0,1.0,1.0,1.0,0.669,1313.0
30.0,1.0,1.0,1.0,0.67,1315.0
30.0,1.0,1.0,1.0,0.671,1318.0
30.0,1.0,1.0,1.0,0.673,1323.0
30.0,1.0,1.0,1.0,0.674,1325.0
30.0,1.0,1.0,1.0,0.675,1330.0
30.0,1.0,1.0,1.0,0.676,1333.0
30.0,1.0,1.0,1.0,0.678,1335.0
30.0,1.0,1.0,1.0,0.679,1340.0
30.0,1.0,1.0,1.0,0.68,1343.0
30.0,1.0,1.0,1.0,0.681,1345.0
30.0,1.0,1.0,1.0,0.683,1348.0
30.0,1.0,1.0,1.0,0.684,1350.0
30.0,1.0,1.0,1.0,0.685,1355.0
30.0,1.0,1.0,1.0,0.686,1358.0
30.0,1.0,1.0,1.0,0.688,1360.0
30.0,1.0,1.0,1.0,0.689,1363.0
30.0,1.0,1.0,1.0,0.69,1365.0
30.0,1.0,1.0,1.0,0.691,1368.0
30.0,1.0,1.0,1.0,0.693,1370.0
30.0,1.0,1.0,1.0,0.694,1375.0
30.0,1.0,1.0,1.0,0.695,1378.0
30.0,1.0,1.0,1.0,0.696,1380.0
30.0,1.0,1.0,1.0,0.698,1385.0
30.0,1.0,1.0,1.0,0.699,1388.0
30.0,1.0,1.0,1.0,0.7,1390.0
30.0,1.0,1.0,1.0,0.701,1393.0
30.0,1.0,1.0,1.0,0.703,1395.0
30.0,1.0,1.0,1.0,0.704,1398.0
30.0,1.0,1.0,1.0,0.705,1400.0
30.0,1.0,1.0,1.0,0.706,1405.0
30.0,1.0,1.0,1.0,0.708,1408.0
30.0,1.0,1.0,1.0,0.709,1410.0
30.0,1.0,1.0,1.0,0.71,1413.0
30.0,1.0,1.0,1.0,0.711,1415.0
30.0,1.0,1.0,1.0,0.713,1420.0
30.0,1.0,1.0,1.0,0.714,1423.0
30.0,1.0,1.0,1.0,0.715,1425.0
30.0,1.0,1.0,1.0,0.716,1428.0
30.0,1.0,1.0,1.0,0.718,1430.0
30.0,1.0,1.0,1.0,0.719,1435.0
30.0,1.0,1.0,1.0,0.72,1438.0
30.0,1.0,1.0,1.0,0.721,1440.0
30.0,1.0,1.0,1.0,0.723,1443.0
30.0,1.0,1.0,1.0,0.724,1445.0
30.0,1.0,1.0,1.0,0.725,1450.0
30.0,1.0,1.0,1.0,0.726,1453.0
30.0,1.0,1.0,1.0,0.728,1455.0
30.0,1.0,1.0,1.0,0.729,1458.0
30.0,1.0,1.0,1.0,0.73,1460.0
30.0,1.0,1.0,1.0,0.731,1463.0
30.0,1.0,1.0,1.0,0.733,1468.0
30.0,1.0,1.0,1.0,0.734,1470.0
30.0,1.0,1.0,1.0,0.735,1475.0
30.0,1.0,1.0,1.0,0.736,1478.0
30.0,1.0,1.0,1.0,0.738,1480.0
30.0,1.0,1.0,1.0,0.739,1485.0
30.0,1.0,1.0,1.0,0.74,1488.0
30.0,1.0,1.0,1.0,0.741,1490.0
30.0,1.0,1.0,1.0,0.743,1493.0
30.0,1.0,1.0,1.0,0.744,1495.0
30.0,1.0,1.0,1.0,0.745,1498.0
30.0,1.0,1.0,1.0,0.746,1500.0
30.0,1.0,1.0,1.0,0.748,1503.0
30.0,1.0,1.0,1.0,0.749,1505.0
30.0,1.0,1.0,1.0,0.75,1508.0
30.0,1.0,1.0,1.0,0.751,1510.0
30.0,1.0,1.0,1.0,0.753,1515.0
30.0,1.0,1.0,1.0,0.754,1518.0
30.0,1.0,1.0,1.0,0.755,1520.0
30.0,1.0,1.0,1.0,0.756,1525.0
30.0,1.0,1.0,1.0,0.758,1528.0
30.0,1.0,1.0,1.0,0.759,1533.0
30.0,1.0,1.0,1.0,0.76,1535.0
30.0,1.0,1.0,1.0,0.761,1538.0
30.0,1.0,1.0,1.0,0.763,1540.0
30.0,1.0,1.0,1.0,0.764,1543.0
30.0,1.0,1.0,1.0,0.765,1545.0
30.0,1.0,1.0,1.0,0.766,1548.0
30.0,1.0,1.0,1.0,0.768,1550.0
30.0,1.0,1.0,1.0,0.769,1553.0
30.0,1.0,1.0,1.0,0.77,1555.0
30.0,1.0,1.0,1.0,0.771,1558.0
30.0,1.0,1.0,1.0,0.773,1563.0
30.0,1.0,1.0,1.0,0.774,1565.0
30.0,1.0,1.0,1.0,0.775,1570.0
30.0,1.0,1.0,1.0,0.776,1573.0
30.0,1.0,1.0,1.0,0.778,1575.0
30.0,1.0,1.0,1.0,0.779,1580.0
30.0,1.0,1.0,1.0,0.78,1583.0
30.0,1.0,1.0,1.0,0.781,1585.0
30.0,1.0,1.0,1.0,0.783,1588.0
30.0,1.0,1.0,1.0,0.784,1590.0
30.0,1.0,1.0,1.0,0.785,1593.0
30.0,1.0,1.0,1.0,0.786,1595.0
30.0,1.0,1.0,1.0,0.788,1598.0
30.0,1.0,1.0,1.0,0.789,1600.0
30.0,1.0,1.0,1.0,0.79,1603.0
30.0,1.0,1.0,1.0,0.791,1605.0
30.0,1.0,1.0,1.0,0.793,1610.0
30.0,1.0,1.0,1.0,0.794,1613.0
30.0,1.0,1.0,1.0,0.795,1615.0
30.0,1.0,1.0,1.0,0.796,1620.0
30.0,1.0,1.0,1.0,0.798,1623.0
30.0,1.0,1.0,1.0,0.799,1628.0
30.0,1.0,1.0,1.0,0.8,1630.0
30.0,1.0,1.0,1.0,0.801,1633.0
30.0,1.0,1.0,1.0,0.803,1635.0
30.0,1.0,1.0,1.0,0.804,1638.0
30.0,1.0,1.0,1.0,0.805,1640.0
30.0,1.0,1.0,1.0,0.806,1643.0
30.0,1.0,1.0,1.0,0.808,1645.0
30.0,1.0,1.0,1.0,0.809,1648.0
30.0,1.0,1.0,1.0,0.81,1650.0
30.0,1.0,1.0,1.0,0.811,1653.0
30.0,1.0,1.0,1.0,0.813,1658.0
30.0,1.0,1.0,1.0,0.814,1660.0
30.0,1.0,1.0,1.0,0.815,1665.0
30.0,1.0,1.0,1.0,0.816,1668.0
30.0,1.0,1.0,1.0,0.818,1670.0
30.0,1.0,1.0,1.0,0.819,1675.0
30.0,1.0,1.0,1.0,0.82,1678.0
30.0,1.0,1.0,1.0,0.821,1680.0
30.0,1.0,1.0,1.0,0.823,1683.0
30.0,1.0,1.0,1.0,0.824,1685.0
30.0,1.0,1.0,1.0,0.825,1688.0
30.0,1.0,1.0,1.0,0.826,1690.0
30.0,1.0,1.0,1.0,0.828,1693.0
30.0,1.0,1.0,1.0,0.829,1695.0
30.0,1.0,1.0,1.0,0.83,1698.0
30.0,1.0,1.0,1.0,0.831,1700.0
30.0,1.0,1.0,1.0,0.833,1705.0
30.0,1.0,1.0,1.0,0.834,1708.0
30.0,1.0,1.0,1.0,0.835,1710.0
30.0,1.0,1.0,1.0,0.836,1713.0
30.0,1.0,1.0,1.0,0.838,1715.0
30.0,1.0,1.0,1.0,0.839,1720.0
30.0,1.0,1.0,1.0,0.84,1723.0
30.0,1.0,1.0,1.0,0.841,1725.0
30.0,1.0,1.0,1.0,0.843,1728.0
30.0,1.0,1.0,1.0,0.844,1730.0
30.0,1.0,1.0,1.0,0.845,1735.0
30.0,1.0,1.0,1.0,0.846,1738.0
30.0,1.0,1.0,1.0,0.848,1740.0
30.0,1.0,1.0,1.0,0.849,1743.0
30.0,1.0,1.0,1.0,0.85,1745.0
30.0,1.0,1.0,1.0,0.851,1748.0
30.0,1.0,1.0,1.0,0.853,1750.0
30.0,1.0,1.0,1.0,0.854,1755.0
30.0,1.0,1.0,1.0,0.855,1758.0
30.0,1.0,1.0,1.0,0.856,1760.0
30.0,1.0,1.0,1.0,0.858,1765.0
30.0,1.0,1.0,1.0,0.859,1768.0
30.0,1.0,1.0,1.0,0.86,1770.0
30.0,1.0,1.0,1.0,0.861,1773.0
30.0,1.0,1.0,1.0,0.863,1775.0
30.0,1.0,1.0,1.0,0.864,1778.0
30.0,1.0,1.0,1.0,0.865,1780.0
30.0,1.0,1.0,1.0,0.866,1783.0
30.0,1.0,1.0,1.0,0.868,1785.0
30.0,1.0,1.0,1.0,0.869,1788.0
30.0,1.0,1.0,1.0,0.87,1790.0
30.0,1.0,1.0,1.0,0.871,1793.0
30.0,1.0,1.0,1.0,0.873,1798.0
30.0,1.0,1.0,1.0,0.874,1800.0
30.0,1.0,1.0,1.0,0.875,1805.0
30.0,1.0,1.0,1.0,0.876,1808.0
30.0,1.0,1.0,1.0,0.878,1810.0
30.0,1.0,1.0,1.0,0.879,1815.0
30.0,1.0,1.0,1.0,0.88,1818.0
30.0,1.0,1.0,1.0,0.881,1820.0
30.0,1.0,1.0,1.0,0.883,1823.0
30.0,1.0,1.0,1.0,0.884,1825.0
30.0,1.0,1.0,1.0,0.885,1828.0
30.0,1.0,1.0,1.0,0.886,1830.0
30.0,1.0,1.0,1.0,0.888,1833.0
30.0,1.0,1.0,1.0,0.889,1835.0
30.0,1.0,1.0,1.0,0.89,1838.0
30.0,1.0,1.0,1.0,0.891,1840.0
30.0,1.0,1.0,1.0,0.893,1845.0
30.0,1.0,1.0,1.0,0.894,1848.0
30.0,1.0,1.0,1.0,0.895,1850.0
30.0,1.0,1.0,1.0,0.896,1853.0
30.0,1.0,1.0,1.0,0.898,1855.0
30.0,1.0,1.0,1.0,0.899,1860.0
30.0,1.0,1.0,1.0,0.9,1863.0
30.0,1.0,1.0,1.0,0.901,1865.0
30.0,1.0,1.0,1.0,0.903,1868.0
30.0,1.0,1.0,1.0,0.904,1870.0
30.0,1.0,1.0,1.0,0.905,1873.0
30.0,1.0,1.0,1.0,0.906,1875.0
30.0,1.0,1.0,1.0,0.908,1878.0
30.0,1.0,1.0,1.0,0.909,1880.0
30.0,1.0,1.0,1.0,0.91,1883.0
30.0,1.0,1.0,1.0,0.911,1885.0
30.0,1.0,1.0,1.0,0.913,1890.0
30.0,1.0,1.0,1.0,0.914,1893.0
30.0,1.0,1.0,1.0,0.915,1895.0
30.0,1.0,1.0,1.0,0.916,1898.0
30.0,1.0,1.0,1.0,0.918,1900.0
30.0,1.0,1.0,1.0,0.919,1905.0
30.0,1.0,1.0,1.0,0.92,1908.0
30.0,1.0,1.0,1.0,0.921,1910.0
30.0,1.0,1.0,1.0,0.923,1913.0
30.0,1.0,1.0,1.0,0.924,1915.0
30.0,1.0,1.0,1.0,0.925,1918.0
30.0,1.0,1.0,1.0,0.926,1920.0
30.0,1.0,1.0,1.0,0.928,1923.0
30.0,1.0,1.0,1.0,0.929,1925.0
30.0,1.0,1.0,1.0,0.93,1928.0
30.0,1.0,1.0,1.0,0.931,1930.0
30.0,1.0,1.0,1.0,0.933,1933.0
30.0,1.0,1.0,1.0,0.934,1935.0
30.0,1.0,1.0,1.0,0.935,1940.0
30.0,1.0,1.0,1.0,0.936,1943.0
30.0,1.0,1.0,1.0,0.938,1945.0
30.0,1.0,1.0,1.0,0.939,1948.0
30.0,1.0,1.0,1.0,0.94,1950.0
30.0,1.0,1.0,1.0,0.941,1953.0
30.0,1.0,1.0,1.0,0.943,1955.0
30.0,1.0,1.0,1.0,0.944,1958.0
30.0,1.0,1.0,1.0,0.945,1960.0
30.0,1.0,1.0,1.0,0.946,1960.0
30.0,1.0,1.0,1.0,0.948,1963.0
30.0,1.0,1.0,1.0,0.949,1965.0
30.0,1.0,1.0,1.0,0.95,1968.0
30.0,1.0,1.0,1.0,0.951,1970.0
30.0,1.0,1.0,1.0,0.953,1975.0
30.0,1.0,1.0,1.0,0.954,1978.0
30.0,1.0,1.0,1.0,0.955,1980.0
30.0,1.0,1.0,1.0,0.956,1983.0
30.0,1.0,1.0,1.0,0.958,1985.0
30.0,1.0,1.0,1.0,0.959,1990.0
30.0,1.0,1.0,1.0,0.96,1993.0
30.0,1.0,1.0,1.0,0.961,1995.0
30.0,1.0,1.0,1.0,0.963,1995.0
30.0,1.0,1.0,1.0,0.964,1998.0
30.0,1.0,1.0,1.0,0.965,2000.0
30.0,1.0,1.0,1.0,0.966,2003.0
30.0,1.0,1.0,1.0,0.968,2005.0
30.0,1.0,1.0,1.0,0.969,2005.0
30.0,1.0,1.0,1.0,0.97,2008.0
30.0,1.0,1.0,1.0,0.971,2010.0
30.0,1.0,1.0,1.0,0.973,2013.0
30.0,1.0,1.0,1.0,0.974,2015.0
30.0,1.0,1.0,1.0,0.975,2018.0
30.0,1.0,1.0,1.0,0.976,2020.0
30.0,1.0,1.0,1.0,0.978,2023.0
30.0,1.0,1.0,1.0,0.979,2025.0
30.0,1.0,1.0,1.0,0.98,2028.0
30.0,1.0,1.0,1.0,0.981,2030.0
30.0,1.0,1.0,1.0,0.983,2033.0
30.0,1.0,1.0,1.0,0.984,2035.0
30.0,1.0,1.0,1.0,0.985,2040.0
30.0,1.0,1.0,1.0,0.986,2043.0
30.0,1.0,1.0,1.0,0.988,2045.0
30.0,1.0,1.0,1.0,0.989,2048.0
30.0,1.0,1.0,1.0,0.99,2050.0
30.0,1.0,1.0,1.0,0.991,2053.0
30.0,1.0,1.0,1.0,0.993,2055.0
30.0,1.0,1.0,1.0,0.994,2058.0
30.0,1.0,1.0,1.0,0.995,2060.0
30.0,1.0,1.0,1.0,0.996,2065.0
30.0,1.0,1.0,1.0,0.998,2068.0
30.0,1.0,1.0,1.0,0.999,2070.0
30,1,1,1,1,2073
30.0,1.0,1.0,1.0,1.001,2075.0
30.0,1.0,1.0,1.0,1.003,2075.0
30.0,1.0,1.0,1.0,1.004,2078.0
30.0,1.0,1.0,1.0,1.005,2080.0
30.0,1.0,1.0,1.0,1.006,2083.0
30.0,1.0,1.0,1.0,1.008,2085.0
30.0,1.0,1.0,1.0,1.009,2085.0
30.0,1.0,1.0,1.0,1.01,2088.0
30.0,1.0,1.0,1.0,1.011,2090.0
30.0,1.0,1.0,1.0,1.013,2093.0
30.0,1.0,1.0,1.0,1.014,2095.0
30.0,1.0,1.0,1.0,1.015,2100.0
30.0,1.0,1.0,1.0,1.016,2103.0
30.0,1.0,1.0,1.0,1.018,2105.0
30.0,1.0,1.0,1.0,1.019,2108.0
30.0,1.0,1.0,1.0,1.02,2110.0
30.0,1.0,1.0,1.0,1.021,2113.0
30.0,1.0,1.0,1.0,1.023,2115.0
30.0,1.0,1.0,1.0,1.024,2118.0
30.0,1.0,1.0,1.0,1.025,2120.0
30.0,1.0,1.0,1.0,1.026,2120.0
30.0,1.0,1.0,1.0,1.028,2123.0
30.0,1.0,1.0,1.0,1.029,2125.0
30.0,1.0,1.0,1.0,1.03,2128.0
30.0,1.0,1.0,1.0,1.031,2130.0
30.0,1.0,1.0,1.0,1.033,2133.0
30.0,1.0,1.0,1.0,1.034,2135.0
30.0,1.0,1.0,1.0,1.035,2138.0
30.0,1.0,1.0,1.0,1.036,2140.0
30.0,1.0,1.0,1.0,1.038,2143.0
30.0,1.0,1.0,1.0,1.039,2145.0
30.0,1.0,1.0,1.0,1.04,2148.0
30.0,1.0,1.0,1.0,1.041,2150.0
30.0,1.0,1.0,1.0,1.043,2150.0
30.0,1.0,1.0,1.0,1.044,2153.0
30.0,1.0,1.0,1.0,1.045,2155.0
30.0,1.0,1.0,1.0,1.046,2155.0
30.0,1.0,1.0,1.0,1.048,2158.0
30.0,1.0,1.0,1.0,1.049,2158.0
30.0,1.0,1.0,1.0,1.05,2160.0
30.0,1.0,1.0,1.0,1.051,2163.0
30.0,1.0,1.0,1.0,1.053,2165.0
30.0,1.0,1.0,1.0,1.054,2165.0
30.0,1.0,1.0,1.0,1.055,2168.0
30.0,1.0,1.0,1.0,1.056,2170.0
30.0,1.0,1.0,1.0,1.058,2170.0
30.0,1.0,1.0,1.0,1.059,2173.0
30.0,1.0,1.0,1.0,1.06,2175.0
30.0,1.0,1.0,1.0,1.061,2178.0
30.0,1.0,1.0,1.0,1.063,2180.0
30.0,1.0,1.0,1.0,1.064,2183.0
30.0,1.0,1.0,1.0,1.065,2185.0
30.0,1.0,1.0,1.0,1.066,2185.0
30.0,1.0,1.0,1.0,1.068,2188.0
30.0,1.0,1.0,1.0,1.069,2190.0
30.0,1.0,1.0,1.0,1.07,2193.0
30.0,1.0,1.0,1.0,1.071,2195.0
30.0,1.0,1.0,1.0,1.073,2198.0
30.0,1.0,1.0,1.0,1.074,2200.0
30.0,1.0,1.0,1.0,1.075,2200.0
30.0,1.0,1.0,1.0,1.076,2203.0
30.0,1.0,1.0,1.0,1.078,2205.0
30.0,1.0,1.0,1.0,1.079,2208.0
30.0,1.0,1.0,1.0,1.08,2210.0
30.0,1.0,1.0,1.0,1.081,2213.0
30.0,1.0,1.0,1.0,1.083,2215.0
30.0,1.0,1.0,1.0,1.084,2215.0
30.0,1.0,1.0,1.0,1.085,2218.0
30.0,1.0,1.0,1.0,1.086,2220.0
30.0,1.0,1.0,1.0,1.088,2220.0
30.0,1.0,1.0,1.0,1.089,2223.0
30.0,1.0,1.0,1.0,1.09,2225.0
30.0,1.0,1.0,1.0,1.091,2228.0
30.0,1.0,1.0,1.0,1.093,2230.0
30.0,1.0,1.0,1.0,1.094,2230.0
30.0,1.0,1.0,1.0,1.095,2233.0
30.0,1.0,1.0,1.0,1.096,2235.0
30.0,1.0,1.0,1.0,1.098,2235.0
30.0,1.0,1.0,1.0,1.099,2238.0
30.0,1.0,1.0,1.0,1.1,2240.0
31.0,1.0,1.0,1.0,0.0,68.7
31.0,1.0,1.0,1.0,0.001,71.3
31.0,1.0,1.0,1.0,0.002,73.9
31.0,1.0,1.0,1.0,0.003,77.4
31.0,1.0,1.0,1.0,0.004,80.8
31.0,1.0,1.0,1.0,0.005,84.3
31.0,1.0,1.0,1.0,0.006,86.9
31.0,1.0,1.0,1.0,0.007,90.4
31.0,1.0,1.0,1.0,0.008,92.1
31.0,1.0,1.0,1.0,0.009,93.9
31.0,1.0,1.0,1.0,0.01,93.9
31.0,1.0,1.0,1.0,0.011,93.9
31.0,1.0,1.0,1.0,0.012,93.0
31.0,1.0,1.0,1.0,0.013,93.9
31.0,1.0,1.0,1.0,0.014,93.9
31.0,1.0,1.0,1.0,0.015,94.8
31.0,1.0,1.0,1.0,0.016,94.8
31.0,1.0,1.0,1.0,0.017,94.8
31.0,1.0,1.0,1.0,0.018,94.8
31.0,1.0,1.0,1.0,0.019,94.8
31.0,1.0,1.0,1.0,0.02,93.9
31.0,1.0,1.0,1.0,0.021,93.9
31.0,1.0,1.0,1.0,0.022,93.9
31.0,1.0,1.0,1.0,0.023,94.8
31.0,1.0,1.0,1.0,0.024,94.8
31.0,1.0,1.0,1.0,0.025,95.6
31.0,1.0,1.0,1.0,0.026,97.4
31.0,1.0,1.0,1.0,0.027,99.1
31.0,1.0,1.0,1.0,0.028,100.8
31.0,1.0,1.0,1.0,0.029,102.6
31.0,1.0,1.0,1.0,0.03,104.3
31.0,1.0,1.0,1.0,0.031,106.1
31.0,1.0,1.0,1.0,0.032,107.8
31.0,1.0,1.0,1.0,0.033,109.5
31.0,1.0,1.0,1.0,0.034,110.4
31.0,1.0,1.0,1.0,0.035,111.3
31.0,1.0,1.0,1.0,0.036,112.1
31.0,1.0,1.0,1.0,0.037,113.0
31.0,1.0,1.0,1.0,0.038,113.9
31.0,1.0,1.0,1.0,0.039,114.8
31.0,1.0,1.0,1.0,0.04,115.6
31.0,1.0,1.0,1.0,0.041,116.5
31.0,1.0,1.0,1.0,0.042,117.4
31.0,1.0,1.0,1.0,0.043,118.2
31.0,1.0,1.0,1.0,0.044,119.1
31.0,1.0,1.0,1.0,0.045,120.0
31.0,1.0,1.0,1.0,0.046,120.0
31.0,1.0,1.0,1.0,0.047,120.8
31.0,1.0,1.0,1.0,0.048,121.7
31.0,1.0,1.0,1.0,0.049,121.7
31.0,1.0,1.0,1.0,0.05,122.6
31.0,1.0,1.0,1.0,0.051,122.6
31.0,1.0,1.0,1.0,0.052,123.4
31.0,1.0,1.0,1.0,0.053,124.3
31.0,1.0,1.0,1.0,0.054,124.3
31.0,1.0,1.0,1.0,0.055,125.2
31.0,1.0,1.0,1.0,0.056,125.2
31.0,1.0,1.0,1.0,0.057,126.1
31.0,1.0,1.0,1.0,0.058,126.1
31.0,1.0,1.0,1.0,0.059,126.9
31.0,1.0,1.0,1.0,0.06,126.9
31.0,1.0,1.0,1.0,0.061,126.9
31.0,1.0,1.0,1.0,0.062,127.8
31.0,1.0,1.0,1.0,0.063,127.8
31.0,1.0,1.0,1.0,0.064,128.7
31.0,1.0,1.0,1.0,0.065,128.7
31.0,1.0,1.0,1.0,0.066,128.7
31.0,1.0,1.0,1.0,0.067,128.7
31.0,1.0,1.0,1.0,0.068,128.7
31.0,1.0,1.0,1.0,0.069,129.5
31.0,1.0,1.0,1.0,0.07,129.5
31.0,1.0,1.0,1.0,0.071,129.5
31.0,1.0,1.0,1.0,0.072,130.4
31.0,1.0,1.0,1.0,0.073,130.4
31.0,1.0,1.0,1.0,0.074,130.4
31.0,1.0,1.0,1.0,0.075,131.3
31.0,1.0,1.0,1.0,0.076,131.3
31.0,1.0,1.0,1.0,0.077,131.3
31.0,1.0,1.0,1.0,0.078,132.1
31.0,1.0,1.0,1.0,0.079,132.1
31.0,1.0,1.0,1.0,0.08,133.0
